"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Transcript.ID"
"YAR030C"	9.69031940798568	1.3565103111842	0.671625685881004	2.01974156096307	0.0434102016791247	0.131293967326344	"YAR030C"
"YAR031W"	67.6360198718255	0.503234894603167	0.256385306426256	1.96280707977277	0.0496685948610336	0.14453010251383	"YAR031W"
"YAR033W"	97.9463017630143	-0.120064337539764	0.217333805300985	-0.552442071188544	0.580645512991212	0.740746514446041	"YAR033W"
"YAR035W"	14.5494693686459	-0.786263568566404	0.569734987873615	-1.38005140161907	0.167570819008954	0.335088424039182	"YAR035W"
"YAR035C-A"	0.211707913772642	0	3.92559060687107	0	1	NA	"YAR035C-A"
"YAR042W"	1285.03256475095	0.131673834492151	0.143953201639117	0.914698895146842	0.36034972454614	0.552480268430629	"YAR042W"
"YAR047C"	0	NA	NA	NA	NA	NA	"YAR047C"
"YAR050W"	34.0963971625954	0.876774039614143	0.30242878987785	2.89910904305199	0.00374224721432938	0.021345045931732	"YAR050W"
"YAR053W"	2.06458971104357	2.26712215906829	1.34526552810119	1.68525998155046	0.0919384230423778	0.222839203193939	"YAR053W"
"YAR060C"	0	NA	NA	NA	NA	NA	"YAR060C"
"YAR064W"	0.85688458333866	0.237458954786252	3.13112441523905	0.0758382367786311	0.93954779515512	0.970049592735169	"YAR064W"
"YAR066W"	0	NA	NA	NA	NA	NA	"YAR066W"
"YAR068W"	0.29961288353482	0	3.26375421770904	0	1	NA	"YAR068W"
"YAR069C"	0	NA	NA	NA	NA	NA	"YAR069C"
"YAR070C"	0.486872765372662	0.237459435426963	2.39912298407592	0.0989776001493422	0.92115605524996	NA	"YAR070C"
"YAR071W"	15.0193008490774	-0.317505322048037	0.436141901261884	-0.727986284118546	0.466621982465737	0.651078799819798	"YAR071W"
"YAR073W"	17.6936060601572	0.121060227726803	0.533750795847943	0.226810392918442	0.820571181916026	0.901670979063964	"YAR073W"
"YAR075W"	2.97295352589174	1.79256266680544	1.31914497512421	1.35888223099713	0.174183910343695	0.344700214781347	"YAR075W"
"Q0010"	3.68521139218801	-1.05248910656161	0.936511219944427	-1.12384035999491	0.261080756111804	0.450703734383972	"Q0010"
"Q0017"	0	NA	NA	NA	NA	NA	"Q0017"
"Q0032"	0.617008089436188	2.75580515850896	2.06165336729917	1.33669665435521	0.181321674460837	NA	"Q0032"
"Q0045"	51.3887341600252	0.83086743741694	0.27152586816706	3.0599936684697	0.00221341670697416	0.0143837822536804	"Q0045"
"Q0070"	2.84997388047758	2.92133359235971	1.48403162418439	1.96851168449005	0.0490091930348806	0.143273393008655	"Q0070"
"Q0065"	33.6929044586696	0.546337731294136	0.298039187197113	1.83310703680321	0.0667866548639577	0.179613512614691	"Q0065"
"Q0060"	57.3801384711515	0.72388931169789	0.24987528600633	2.89700243376431	0.00376746832692629	0.021389898167287	"Q0060"
"Q0055"	677.760046285083	0.504622322588184	0.211901567635384	2.38139966692686	0.0172469883689747	0.0663840377502649	"Q0055"
"Q0050"	1419.53422576085	0.486688851185297	0.179380919119919	2.71315842048918	0.00666452371443723	0.0331227354615716	"Q0050"
"Q0075"	15.0672479743588	0.881575854857943	0.412584182273937	2.13671752998184	0.0326209733231896	0.106819692676092	"Q0075"
"Q0080"	0.0634511033890978	0	6.00631008342226	0	1	NA	"Q0080"
"Q0085"	17.5210280700754	0.150684438831851	0.426102309868139	0.35363440972306	0.723612883365474	0.83809812171566	"Q0085"
"Q0092"	0.167951225521621	0	6.00631008342227	0	1	NA	"Q0092"
"Q0105"	50.0347409140624	1.04857682458019	0.328388645473051	3.19309707882771	0.00140755617567627	0.0101552819198502	"Q0105"
"Q0120"	130.361583488122	0.557220644042731	0.337694372971599	1.65007382012135	0.0989278385685071	0.235561186866676	"Q0120"
"Q0115"	4.86745541618301	1.59300297420475	0.972699034986903	1.63771415094105	0.101481337251942	0.239785358602431	"Q0115"
"Q0110"	64.5873210455059	0.456549067484673	0.302744405626385	1.50803469527393	0.131545647439066	0.286623855336955	"Q0110"
"Q0130"	423.975699908006	0.167707714983071	0.195961877738592	0.855818064811507	0.392098421381168	0.585081459582279	"Q0130"
"Q0140"	11.6677949354877	0.258054606543159	0.788914699100122	0.327100771271608	0.743591668484423	0.852108047109636	"Q0140"
"Q0142"	5.84114757584914	0.237459765086127	1.72605324728468	0.137573835256638	0.890577235308484	0.939357596438447	"Q0142"
"Q0143"	4.21309439401603	1.19925497857119	1.74895348448989	0.685698613031424	0.492903181565917	0.673277946707284	"Q0143"
"Q0144"	0	NA	NA	NA	NA	NA	"Q0144"
"Q0160"	265.388555469778	0.273602231768192	0.190358315290826	1.43730118303572	0.150632432859852	0.313150356460379	"Q0160"
"Q0182"	11.4533816935414	0.160635206345594	0.528936084171756	0.303694928654995	0.761360321985643	0.864302496402307	"Q0182"
"Q0250"	70.6804028840792	0.458862722409968	0.225785093933069	2.0322985650505	0.0421234396579412	0.128614628407824	"Q0250"
"Q0255"	5.16439674199421	-0.288308565436036	0.794261782897955	-0.362989346389183	0.7166128427046	0.833000764373618	"Q0255"
"Q0275"	82.7394289258708	0.439804701780232	0.20394176041658	2.15652106210062	0.0310430009525107	0.102666899683802	"Q0275"
"Q0297"	10.1504607455847	-0.606756113886859	0.56697185752286	-1.07016971977731	0.284542921404234	0.47451450637777	"Q0297"
"YER054C"	99.5428147861982	0.377471571304482	0.189647598558969	1.99038413442979	0.0465486362653608	0.13819743638047	"YER054C"
"YER114C"	745.242174597265	0.103209934068947	0.143419496867462	0.719636704375876	0.471748706842324	0.655740635232749	"YER114C"
"YER169W"	498.628890866323	0.665882435878714	0.133710077123411	4.98004675641702	6.35689131990897e-07	1.97188889859442e-05	"YER169W"
"YEL077C"	116.170539449884	-0.174304025582437	0.188998442842876	-0.922251119959461	0.35639760391723	0.548176773782804	"YEL077C"
"YEL077W-A"	1.22463767226912	2.06035803629395	1.70887058060263	1.2056840697482	0.227939329687131	0.411695049885828	"YEL077W-A"
"YEL076C-A"	0.0541760673548423	0	6.00631008342226	0	1	NA	"YEL076C-A"
"YEL076C"	0.0538902740329274	0	6.00631008342226	0	1	NA	"YEL076C"
"YEL075W-A"	0.108241170703303	0	5.98429105806997	0	1	NA	"YEL075W-A"
"YEL075C"	3.60349812424933	-0.0668339973620538	0.841567438258311	-0.079416092310287	0.936701669254928	0.968259030124466	"YEL075C"
"YEL074W"	8.38304529726084	0.722801253033561	0.618270429113347	1.16906974520861	0.24237553231258	0.429337108633523	"YEL074W"
"YEL073C"	54.7153267262926	-0.154830027957414	0.25501075391475	-0.607150975323861	0.543750723508533	0.715569133946339	"YEL073C"
"YEL072W"	141.90981585561	0.130703192047073	0.198733093133733	0.657682069886164	0.510742446134446	0.687063098226299	"YEL072W"
"YEL071W"	4433.59419553785	0.0266367764629761	0.139391887312773	0.1910927312664	0.848452942314183	0.917203120644191	"YEL071W"
"YEL070W"	12.6155017556443	0.235634507108095	0.574026508866884	0.410494120860782	0.681443515331599	0.808660711346861	"YEL070W"
"YEL069C"	1.6796083642093	1.48871056694515	1.14388808225394	1.30144774654158	0.193105239417035	0.369599906568106	"YEL069C"
"YEL068C"	76.244542790283	0.123724391408079	0.237481348697127	0.52098571987593	0.602376719259673	0.757270153958506	"YEL068C"
"YEL067C"	35.8569877194757	0.518988366171608	0.310712216165596	1.67031851073088	0.094856362715966	0.228242459313121	"YEL067C"
"YEL066W"	137.119175349332	0.548757560205861	0.210754596789084	2.60377504721778	0.00922032522990852	0.0426914617446573	"YEL066W"
"YEL065W"	1430.03602336699	0.479538297858047	0.152600684748892	3.14243870299232	0.00167546790428303	0.0116450567254638	"YEL065W"
"YEL064C"	359.744156858907	0.0838317475623998	0.154167541650399	0.543770411494935	0.586599472318803	0.744871320264469	"YEL064C"
"YEL063C"	891.235246957299	-0.0273226594863697	0.128113358285905	-0.213269403377865	0.8311168371247	0.907813135017213	"YEL063C"
"YEL062W"	383.910217629117	0.145258819922811	0.131910084176824	1.10119571850241	0.27081148472871	0.461261044493073	"YEL062W"
"YEL061C"	579.551954500429	0.0833584673474864	0.140048033806525	0.595213407013236	0.551700829575227	0.720259864665689	"YEL061C"
"YEL060C"	1936.29168723643	0.35455206320452	0.143325772630365	2.4737495336509	0.0133703396041459	0.0553537333907341	"YEL060C"
"YEL059C-A"	75.1086764473556	-0.0974677889216728	0.235753973700487	-0.413430099996959	0.679291525400458	0.807379904765324	"YEL059C-A"
"YEL059W"	5.0953302503954	0.50656892564338	0.736203112177287	0.688083108131975	0.491400447140099	0.67221563222054	"YEL059W"
"YEL058W"	1693.02097398382	-0.2371292982368	0.157721094400014	-1.50347231065611	0.132717292000562	0.288367976519172	"YEL058W"
"YEL057C"	64.0598232008675	0.236764106575628	0.252783246522993	0.936628949237313	0.348949455459268	0.540573582803488	"YEL057C"
"YEL056W"	804.242752920121	-0.0972692319487291	0.142829767111265	-0.68101512672044	0.495861918971696	0.675707098845438	"YEL056W"
"YEL055C"	1581.31495857856	0.323519411175055	0.147301495373956	2.19630771808346	0.0280699256812471	0.0952350872924638	"YEL055C"
"YEL054C"	2364.29817736001	-0.0717529593441416	0.150314624723071	-0.477351817737857	0.633111617993413	0.777438349942379	"YEL054C"
"YEL053W-A"	3.18414520493771	1.12222530245399	0.795014063161005	1.41157918388511	0.158073905161896	0.322446187497396	"YEL053W-A"
"YEL053C"	882.746116094369	0.16367767215534	0.13287689759457	1.2317993204112	0.218024057252642	0.400028405745888	"YEL053C"
"YEL052W"	721.748794177111	0.129705674913271	0.136508605300388	0.95016482387944	0.342028509175312	0.532983841397031	"YEL052W"
"YEL051W"	1097.63927005697	0.098869338174751	0.143101824172446	0.690902011532765	0.48962712194936	0.670402693393155	"YEL051W"
"YEL050W-A"	1.7213869569607	0.0438905314697276	1.15866185323393	0.0378803628920942	0.969783069952624	0.984003221316738	"YEL050W-A"
"YEL050C"	1067.69187432661	0.247951163571534	0.15855956440109	1.56377298656245	0.117870890332752	0.265601523795804	"YEL050C"
"YEL049W"	14.5998281761327	-0.307984669369559	0.569087391991513	-0.54119046336938	0.588376310054694	0.746324941732267	"YEL049W"
"YEL048C"	94.0013961814945	0.523112664376386	0.221960537194444	2.35678229557592	0.0184340504547517	0.0698430900803678	"YEL048C"
"YEL047C"	1412.59853434437	0.318110790426172	0.138021099123672	2.30479826958293	0.0211778740720932	0.076994353307486	"YEL047C"
"YEL046C"	5277.4469500177	-0.318592189234429	0.129079434803225	-2.46818704869685	0.0135799338089573	0.0559273009777661	"YEL046C"
"YEL045C"	35.2616432948684	0.0828142864350004	0.292518420914703	0.283107936163612	0.777094098187322	0.874440350569162	"YEL045C"
"YEL044W"	263.709776084964	-0.303596672134407	0.175117042538383	-1.73367861707613	0.0829751225880551	0.20813416632347	"YEL044W"
"YEL043W"	874.746996066169	0.168436790373593	0.133248898330472	1.26407642002301	0.206202599151704	0.385527840516117	"YEL043W"
"YEL042W"	1229.57697365462	0.23135563833634	0.139503780831449	1.65841840957607	0.0972330433123779	0.232627839566126	"YEL042W"
"YEL041W"	126.811196601265	0.523708496303376	0.178031015766948	2.94166998962102	0.00326447615307575	0.019175752179028	"YEL041W"
"YEL040W"	4664.48291216245	0.318497641516521	0.142752764502949	2.23111365041159	0.0256736017736613	0.089269282368164	"YEL040W"
"YEL039C"	278.790894432441	0.127452960378825	0.177184397434577	0.719323835643518	0.471941412981389	0.655740635232749	"YEL039C"
"YEL038W"	252.874741277794	0.0527586311643808	0.170430662776028	0.309560675907914	0.756895064292033	0.861096336015705	"YEL038W"
"YEL037C"	1511.12062451884	-0.0703095693681374	0.15509197260237	-0.453341125194141	0.650303123783	0.789998025326167	"YEL037C"
"YEL036C"	1356.15705132534	0.130004835137331	0.144904877764849	0.89717362964346	0.369626274264034	0.561528745245023	"YEL036C"
"YEL035C"	1.62664127361862	1.79741663676394	1.24979224504218	1.43817233935811	0.15038516143503	0.31273955137265	"YEL035C"
"YEL034C-A"	10.4979408612387	-0.226304067307766	0.489957691548699	-0.461884916210714	0.644163851425078	0.787172476697791	"YEL034C-A"
"YEL034W"	8227.79932623545	-0.492440086399582	0.145620545469903	-3.38166626701285	0.000720476169425415	0.00598527498531905	"YEL034W"
"YEL033W"	564.262284545027	-0.515769528514363	0.167148915932819	-3.08568874429112	0.00203081286890652	0.0135201754325012	"YEL033W"
"YEL032W"	1252.21188403887	0.00892551885956426	0.147797286011925	0.0603902757649022	0.951844803338574	0.974913260673878	"YEL032W"
"YEL032C-A"	0.326271139325018	-1.51471478337987	3.18110506235572	-0.47615993615067	0.633960439582322	NA	"YEL032C-A"
"YEL031W"	2598.944455106	0.478535284896726	0.140430292575857	3.40763574666936	0.000655283053510742	0.00553125655222137	"YEL031W"
"YEL030C-A"	3.85434323568976	1.1787034519514	0.876428041583252	1.34489472726374	0.178659233238904	0.350363497883954	"YEL030C-A"
"YEL030W"	180.12499105228	0.379707595639778	0.176280084996658	2.15400165961445	0.0312400417671773	0.103101961744191	"YEL030W"
"YEL029C"	776.069405638043	0.227367392056555	0.153902269211732	1.47734918543503	0.13958205983248	0.297948552801739	"YEL029C"
"YEL028W"	60.3283551255592	0.797645618944031	0.210893011295185	3.78222879006442	0.000155430400892816	0.0018275821154699	"YEL028W"
"YEL027W"	2924.75927249612	-0.00735354844851545	0.140050292483347	-0.052506484050291	0.958125128938461	0.978322350725716	"YEL027W"
"YEL026W"	1463.57518676283	0.145568394835511	0.163878761844775	0.888268822615297	0.374396166101896	0.565945489692248	"YEL026W"
"YEL025C"	728.447276037141	0.0411628819413865	0.133993113167755	0.307201474525426	0.758690023252163	0.862462466667552	"YEL025C"
"YEL024W"	1422.06107042029	0.0836702555015712	0.140518440643014	0.595439681216894	0.551549607515122	0.720259864665689	"YEL024W"
"YEL023C"	146.886835347361	0.631537048189363	0.159573688289117	3.9576515085942	7.56902777731825e-05	0.00105447274145515	"YEL023C"
"YEL022W"	1264.96116182381	0.366840168676836	0.154601136225565	2.3728167698691	0.0176530187427123	0.067370338801733	"YEL022W"
"YEL021W"	935.314113842067	0.413270399071504	0.144182622002351	2.86629826349505	0.0041530275931529	0.023153860139475	"YEL021W"
"YEL020C-B"	3.94572752786642	-1.26123017087112	0.89630389670591	-1.40714569634962	0.159384190252192	0.324383402074354	"YEL020C-B"
"YEL020W-A"	593.479545913841	-0.0269775485562095	0.181125494478592	-0.148943960837044	0.881597852342561	0.935685433372847	"YEL020W-A"
"YEL020C"	192.809484064383	0.205484653071683	0.158643465567897	1.29526074292508	0.195230296723423	0.372083891787952	"YEL020C"
