"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Transcript.ID"
"YAL040C"	864.835313417284	0.711517154107558	0.194636514832513	3.65562009122403	0.000256561068667253	0.00369570110818305	"YAL040C"
"YAL039C"	348.434933046136	0.234416076321186	0.201308055940715	1.1644644583435	0.244235838691144	0.456057661753526	"YAL039C"
"YAL038W"	16474.4585945954	-0.422831545749704	0.147755494859536	-2.86169760489563	0.00421378734914732	0.0352605995329755	"YAL038W"
"YAL037C-B"	3.47852056616182	-1.71246484592508	0.930069919746709	-1.84122162169426	0.0655890880732255	0.216483351250963	"YAL037C-B"
"YAL037C-A"	0.178556980665964	1.02369392818608	5.10168155604658	0.200658139270332	0.840965893926717	NA	"YAL037C-A"
"YAL037W"	101.561637932301	-0.521539945712354	0.220848906129898	-2.36152378950701	0.0182000041626163	0.0969278390702715	"YAL037W"
"YAL036C"	1174.47026520156	0.207384137865498	0.161474284760426	1.2843168073058	0.199031128360469	0.410128857827261	"YAL036C"
"YAL035W"	2836.33589469711	0.174224797264513	0.146629789658387	1.18819509780663	0.234756554602215	0.447737785669899	"YAL035W"
"YAL034C-B"	0.539566694948908	1.02370389320336	2.56105089946302	0.399720245082987	0.689362579070915	NA	"YAL034C-B"
"YAL034W-A"	248.884409567902	0.151079883509103	0.168221812758507	0.898099247842416	0.3691326399985	0.575432226743346	"YAL034W-A"
"YAL034C"	275.144072778134	0.26086681187066	0.174806715418544	1.49231573424431	0.135616393852586	0.329845288061095	"YAL034C"
"YAL033W"	147.637591568437	-0.0354967887455429	0.213707228185839	-0.166100084900614	0.86807818734337	0.927278407099668	"YAL033W"
"YAL032C"	444.124211621994	0.141578637789033	0.167463696166856	0.845428836396681	0.397871449904101	0.601630160439843	"YAL032C"
"YAL031W-A"	1.71354239120971	-1.26933329749999	1.43858284007797	-0.882349811312355	0.37758766749963	NA	"YAL031W-A"
"YAL031C"	688.534602223532	0.133968050532283	0.159806507380917	0.83831411328548	0.401854311510667	0.605232408424082	"YAL031C"
"YAL030W"	157.496394709697	-0.0915208063643416	0.22970983794096	-0.398419184762406	0.690321218589885	0.82043338760922	"YAL030W"
"YAL029C"	1616.53288567536	0.216052771106706	0.16318659240141	1.32396153340377	0.185515820303856	0.394956523593868	"YAL029C"
"YAL028W"	81.7487350248705	0.817927965562467	0.262047740057724	3.12129372068728	0.00180058344887913	0.01821586808364	"YAL028W"
"YAL027W"	305.329871481111	0.0277795930817168	0.180134522596984	0.154215819828542	0.877439568985616	0.932135099624755	"YAL027W"
"YAL026C-A"	4.3636673115483	0.496132085864897	0.881833567979813	0.562614198279481	0.573697621664511	0.736915204048895	"YAL026C-A"
"YAL026C"	1380.18959577215	0.140824098664036	0.143622608193854	0.980514839794304	0.326832048072055	0.536589929670539	"YAL026C"
"YAL025C"	1219.53497756714	0.306910261668187	0.14386463253079	2.13332669933663	0.0328979354679822	0.141963362217045	"YAL025C"
"YAL024C"	560.954146189192	0.257238127906819	0.164385083392543	1.56485079179933	0.117617899073827	0.303552436893521	"YAL024C"
"YAL023C"	1140.91763669883	0.0520498333706106	0.156418443214325	0.332760205900348	0.739315299023877	0.853631199240274	"YAL023C"
"YAL022C"	502.957603989536	0.121089104805618	0.158118919550523	0.765810347995245	0.443789156091361	0.640182259025449	"YAL022C"
"YAL021C"	780.334227993113	0.125910591610528	0.179799451035083	0.700283515248111	0.483750264514047	0.671721161420699	"YAL021C"
"YAL020C"	105.151496614059	0.449206598194245	0.236980760143134	1.89554037181301	0.0580208484451154	0.200782317469408	"YAL020C"
"YAL019W-A"	3.1209779545084	-0.259329142768205	0.816658668866578	-0.317548998932592	0.750827065967769	0.859996923344377	"YAL019W-A"
"YAL019W"	1246.63391897857	0.270638564434457	0.172631545754525	1.5677236929761	0.116945629813382	0.30248869618254	"YAL019W"
"YAL018C"	7.11426789885791	2.06146366354723	1.2011857901579	1.71619051810149	0.0861271780863036	0.253981990648214	"YAL018C"
"YAL017W"	921.944136960045	0.0101317448857169	0.177738601043662	0.0570036268217728	0.954542306055108	0.974351434390653	"YAL017W"
"YAL016C-B"	0.0205069010240481	1.02368168254133	7.06755688691924	0.144842368999672	0.884835329307575	NA	"YAL016C-B"
"YAL016C-A"	2.51560397223416	1.65518053813941	1.40060746905635	1.18175904006464	0.237301324465183	0.449387589835437	"YAL016C-A"
"YAL016W"	2495.48863760929	-0.0793321060733681	0.146185253848834	-0.542682000986248	0.587348768933211	0.746368420929621	"YAL016W"
